Metaphor,Image
After letting off his rage he sat down like a lamb.,C:/DataSet/SNLI/ImagesTrain\image_4108.jpg
After letting off his rage he sat down like a lamb.,C:/DataSet/SNLI/ImagesTrain\image_4109.jpg
An insect floated down like a damaged aircraft,C:/DataSet/SNLI/ImagesTrain\image_4110.jpg
An insect floated down like a damaged aircraft,C:/DataSet/SNLI/ImagesTrain\image_4111.jpg
An insect floated down like a damaged aircraft,C:/DataSet/SNLI/ImagesTrain\image_4112.jpg
An insect floated down like a damaged aircraft,C:/DataSet/SNLI/ImagesTrain\image_4113.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4114.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4115.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4116.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4117.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4118.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4119.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4120.jpg
He lived in a state of deep terror,C:/DataSet/SNLI/ImagesTrain\image_4121.jpg
You wake one morning to find your entire family lying like gray slabs of cement.,C:/DataSet/SNLI/ImagesTrain\image_4122.jpg
You wake one morning to find your entire family lying like gray slabs of cement.,C:/DataSet/SNLI/ImagesTrain\image_4123.jpg
You wake one morning to find your entire family lying like gray slabs of cement.,C:/DataSet/SNLI/ImagesTrain\image_4124.jpg
You wake one morning to find your entire family lying like gray slabs of cement.,C:/DataSet/SNLI/ImagesTrain\image_4125.jpg
The faculty meeting was a comedy show.,C:/DataSet/SNLI/ImagesTrain\image_4126.jpg
He was shy like a monkey.,C:/DataSet/SNLI/ImagesTrain\image_4127.jpg
He was shy like a monkey.,C:/DataSet/SNLI/ImagesTrain\image_4128.jpg
He was shy like a monkey.,C:/DataSet/SNLI/ImagesTrain\image_4129.jpg
He was shy like a monkey.,C:/DataSet/SNLI/ImagesTrain\image_4130.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4131.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4132.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4133.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4134.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4135.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4136.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4137.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4138.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4139.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4140.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4141.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4142.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4143.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4144.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4145.jpg
we laid in fields of gold,C:/DataSet/SNLI/ImagesTrain\image_4146.jpg
The faculty meeting was a tragedy.,C:/DataSet/SNLI/ImagesTrain\image_4147.jpg
The faculty meeting was a tragedy.,C:/DataSet/SNLI/ImagesTrain\image_4148.jpg
The faculty meeting was a tragedy.,C:/DataSet/SNLI/ImagesTrain\image_4149.jpg
The faculty meeting was a tragedy.,C:/DataSet/SNLI/ImagesTrain\image_4150.jpg
"His skin is unlike mine, I am like a polar bear.",C:/DataSet/SNLI/ImagesTrain\image_4151.jpg
"They all agree the books are good reads, but they are like flamingoes in Antartica.",C:/DataSet/SNLI/ImagesTrain\image_4152.jpg
"They all agree the books are good reads, but they are like flamingoes in Antartica.",C:/DataSet/SNLI/ImagesTrain\image_4153.jpg
"They all agree the books are good reads, but they are like flamingoes in Antartica.",C:/DataSet/SNLI/ImagesTrain\image_4154.jpg
The mountain was blanketed with snow.,C:/DataSet/SNLI/ImagesTrain\image_4155.jpg
Smoke rising from erupting pyrotechnics was like a london fog.,C:/DataSet/SNLI/ImagesTrain\image_4156.jpg
Smoke rising from erupting pyrotechnics was like a london fog.,C:/DataSet/SNLI/ImagesTrain\image_4157.jpg
Smoke rising from erupting pyrotechnics was like a london fog.,C:/DataSet/SNLI/ImagesTrain\image_4158.jpg
Smoke rising from erupting pyrotechnics was like a london fog.,C:/DataSet/SNLI/ImagesTrain\image_4159.jpg
"The day of the alumni interview, we were both like a tightrope walker with vertigo.",C:/DataSet/SNLI/ImagesTrain\image_4160.jpg
"The day of the alumni interview, we were both like a tightrope walker with vertigo.",C:/DataSet/SNLI/ImagesTrain\image_4161.jpg
"The day of the alumni interview, we were both like a tightrope walker with vertigo.",C:/DataSet/SNLI/ImagesTrain\image_4162.jpg
"The day of the alumni interview, we were both like a tightrope walker with vertigo.",C:/DataSet/SNLI/ImagesTrain\image_4163.jpg
His voice booms over my shoulder like a tornado twisting up alongside me.,C:/DataSet/SNLI/ImagesTrain\image_4164.jpg
His voice booms over my shoulder like a tornado twisting up alongside me.,C:/DataSet/SNLI/ImagesTrain\image_4165.jpg
His voice booms over my shoulder like a tornado twisting up alongside me.,C:/DataSet/SNLI/ImagesTrain\image_4166.jpg
His voice booms over my shoulder like a tornado twisting up alongside me.,C:/DataSet/SNLI/ImagesTrain\image_4167.jpg
Your theory is as believable as Bigfoot,C:/DataSet/SNLI/ImagesTrain\image_4168.jpg
Your theory is as believable as Bigfoot,C:/DataSet/SNLI/ImagesTrain\image_4169.jpg
Your theory is as believable as Bigfoot,C:/DataSet/SNLI/ImagesTrain\image_4170.jpg
Your theory is as believable as Bigfoot,C:/DataSet/SNLI/ImagesTrain\image_4171.jpg
He absorbed the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_4172.jpg
He absorbed the costs for the accident.,C:/DataSet/SNLI/ImagesTrain\image_4173.jpg
My skin was like a february morning.,C:/DataSet/SNLI/ImagesTrain\image_4174.jpg
Gwendolyn felt like an international woman of mystery who held all the answers to all the questions this loverboy could ask.,C:/DataSet/SNLI/ImagesTrain\image_4175.jpg
Gwendolyn felt like an international woman of mystery who held all the answers to all the questions this loverboy could ask.,C:/DataSet/SNLI/ImagesTrain\image_4176.jpg
Gwendolyn felt like an international woman of mystery who held all the answers to all the questions this loverboy could ask.,C:/DataSet/SNLI/ImagesTrain\image_4177.jpg
Gwendolyn felt like an international woman of mystery who held all the answers to all the questions this loverboy could ask.,C:/DataSet/SNLI/ImagesTrain\image_4178.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4179.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4180.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4181.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4182.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4183.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4184.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4185.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4186.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4187.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4188.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4189.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4190.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4191.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4192.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4193.jpg
And now they were leaking all kinds of documents,C:/DataSet/SNLI/ImagesTrain\image_4194.jpg
you're like a rainy day.,C:/DataSet/SNLI/ImagesTrain\image_4195.jpg
you're like a rainy day.,C:/DataSet/SNLI/ImagesTrain\image_4196.jpg
you're like a rainy day.,C:/DataSet/SNLI/ImagesTrain\image_4197.jpg
you're like a rainy day.,C:/DataSet/SNLI/ImagesTrain\image_4198.jpg
The wind whips through the leaves.,C:/DataSet/SNLI/ImagesTrain\image_4199.jpg
Matt stood like a big bronzed statue,C:/DataSet/SNLI/ImagesTrain\image_4200.jpg
Matt stood like a big bronzed statue,C:/DataSet/SNLI/ImagesTrain\image_4201.jpg
Matt stood like a big bronzed statue,C:/DataSet/SNLI/ImagesTrain\image_4202.jpg
Matt stood like a big bronzed statue,C:/DataSet/SNLI/ImagesTrain\image_4203.jpg
"£45,000 was the asking price and I was not surprised that the sale , so to speak , hung fire .",C:/DataSet/SNLI/ImagesTrain\image_4204.jpg
"£45,000 was the asking price and I was not surprised that the sale , so to speak , hung fire .",C:/DataSet/SNLI/ImagesTrain\image_4205.jpg
"£45,000 was the asking price and I was not surprised that the sale , so to speak , hung fire .",C:/DataSet/SNLI/ImagesTrain\image_4206.jpg
"£45,000 was the asking price and I was not surprised that the sale , so to speak , hung fire .",C:/DataSet/SNLI/ImagesTrain\image_4207.jpg
She is like a rare stone in a museum surrounded by laser lights.,C:/DataSet/SNLI/ImagesTrain\image_4208.jpg
She is like a rare stone in a museum surrounded by laser lights.,C:/DataSet/SNLI/ImagesTrain\image_4209.jpg
She is like a rare stone in a museum surrounded by laser lights.,C:/DataSet/SNLI/ImagesTrain\image_4210.jpg
A break up can leave you with a broken heart.,C:/DataSet/SNLI/ImagesTrain\image_4211.jpg
He is in such a hurry he does not run  he flies.,C:/DataSet/SNLI/ImagesTrain\image_4212.jpg
He is in such a hurry he does not run  he flies.,C:/DataSet/SNLI/ImagesTrain\image_4213.jpg
He is in such a hurry he does not run  he flies.,C:/DataSet/SNLI/ImagesTrain\image_4214.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4215.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4216.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4217.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4218.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4219.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4220.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4221.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4222.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4223.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4224.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4225.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4226.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4227.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4228.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4229.jpg
The man still had heavy feelings about the situation,C:/DataSet/SNLI/ImagesTrain\image_4230.jpg
The bad review of his work deflated his self-confidence.,C:/DataSet/SNLI/ImagesTrain\image_4231.jpg
The bad review of his work deflated his self-confidence.,C:/DataSet/SNLI/ImagesTrain\image_4232.jpg
The bad review of his work deflated his self-confidence.,C:/DataSet/SNLI/ImagesTrain\image_4233.jpg
The bad review of his work deflated his self-confidence.,C:/DataSet/SNLI/ImagesTrain\image_4234.jpg
You're as sharp as a rock,C:/DataSet/SNLI/ImagesTrain\image_4235.jpg
You're as sharp as a rock,C:/DataSet/SNLI/ImagesTrain\image_4236.jpg
You're as sharp as a rock,C:/DataSet/SNLI/ImagesTrain\image_4237.jpg
You're as sharp as a rock,C:/DataSet/SNLI/ImagesTrain\image_4238.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4239.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4240.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4241.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4242.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4243.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4244.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4245.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4246.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4247.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4248.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4249.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4250.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4251.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4252.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4253.jpg
the crowd was a roaring river,C:/DataSet/SNLI/ImagesTrain\image_4254.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4255.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4256.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4257.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4258.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4259.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4260.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4261.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4262.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4263.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4264.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4265.jpg
The promise between us was a flower,C:/DataSet/SNLI/ImagesTrain\image_4266.jpg
The conversation gravitated towards politics.,C:/DataSet/SNLI/ImagesTrain\image_4267.jpg
The conversation gravitated towards politics.,C:/DataSet/SNLI/ImagesTrain\image_4268.jpg
The conversation gravitated towards politics.,C:/DataSet/SNLI/ImagesTrain\image_4269.jpg
The conversation gravitated towards politics.,C:/DataSet/SNLI/ImagesTrain\image_4270.jpg
Which horse are you depending  on.,C:/DataSet/SNLI/ImagesTrain\image_4271.jpg
Which horse are you depending  on.,C:/DataSet/SNLI/ImagesTrain\image_4272.jpg
Which horse are you depending  on.,C:/DataSet/SNLI/ImagesTrain\image_4273.jpg
Which horse are you depending  on.,C:/DataSet/SNLI/ImagesTrain\image_4274.jpg
War was a nightmare.,C:/DataSet/SNLI/ImagesTrain\image_4275.jpg
War was a nightmare.,C:/DataSet/SNLI/ImagesTrain\image_4276.jpg
War was a nightmare.,C:/DataSet/SNLI/ImagesTrain\image_4277.jpg
War was a nightmare.,C:/DataSet/SNLI/ImagesTrain\image_4278.jpg
"Till the cornfields rang with laughter ,",C:/DataSet/SNLI/ImagesTrain\image_4279.jpg
"Till the cornfields rang with laughter ,",C:/DataSet/SNLI/ImagesTrain\image_4280.jpg
"Till the cornfields rang with laughter ,",C:/DataSet/SNLI/ImagesTrain\image_4281.jpg
"Till the cornfields rang with laughter ,",C:/DataSet/SNLI/ImagesTrain\image_4282.jpg
"The sun is nowhere to be found, and the streets are like a ghost town.",C:/DataSet/SNLI/ImagesTrain\image_4283.jpg
"The sun is nowhere to be found, and the streets are like a ghost town.",C:/DataSet/SNLI/ImagesTrain\image_4284.jpg
"The sun is nowhere to be found, and the streets are like a ghost town.",C:/DataSet/SNLI/ImagesTrain\image_4285.jpg
"The sun is nowhere to be found, and the streets are like a ghost town.",C:/DataSet/SNLI/ImagesTrain\image_4286.jpg
Earthquake hath swam deeply its tale on them.,C:/DataSet/SNLI/ImagesTrain\image_4287.jpg
Earthquake hath swam deeply its tale on them.,C:/DataSet/SNLI/ImagesTrain\image_4288.jpg
The war devoured so many lives.,C:/DataSet/SNLI/ImagesTrain\image_4289.jpg
The war devoured so many lives.,C:/DataSet/SNLI/ImagesTrain\image_4290.jpg
